State,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Odisha,SUNDARGARH,Sesamum,2019,Winter     ,396.0,92.0,0.23
Odisha,ANUGUL,Small millets,1999,Kharif     ,200.0,100.0,0.5
Odisha,ANUGUL,Small millets,2000,Kharif     ,150.0,80.0,0.53
Odisha,ANUGUL,Small millets,2002,Kharif     ,60.0,30.0,0.5
Odisha,ANUGUL,Small millets,2003,Kharif     ,80.0,40.0,0.5
Odisha,ANUGUL,Small millets,2004,Kharif     ,90.0,45.0,0.5
Odisha,BALANGIR,Small millets,1999,Kharif     ,2900.0,1050.0,0.36
Odisha,BALANGIR,Small millets,2000,Kharif     ,2830.0,1030.0,0.36
Odisha,BALANGIR,Small millets,2001,Kharif     ,2230.0,840.0,0.38
Odisha,BALANGIR,Small millets,2002,Kharif     ,3420.0,1650.0,0.48
Odisha,BALANGIR,Small millets,2003,Kharif     ,4050.0,1670.0,0.41
Odisha,BALANGIR,Small millets,2004,Kharif     ,3295.0,1634.0,0.5
Odisha,BALANGIR,Small millets,2019,Kharif     ,1020.0,530.0,0.52
Odisha,BALESHWAR,Small millets,1999,Kharif     ,70.0,30.0,0.43
Odisha,BARGARH,Small millets,2003,Kharif     ,60.0,30.0,0.5
Odisha,BARGARH,Small millets,2004,Kharif     ,120.0,56.0,0.47
Odisha,BOUDH,Small millets,1999,Kharif     ,400.0,140.0,0.35
Odisha,BOUDH,Small millets,2000,Kharif     ,240.0,80.0,0.33
Odisha,BOUDH,Small millets,2001,Kharif     ,120.0,40.0,0.33
Odisha,BOUDH,Small millets,2002,Kharif     ,240.0,90.0,0.38
Odisha,BOUDH,Small millets,2003,Kharif     ,100.0,40.0,0.4
Odisha,BOUDH,Small millets,2004,Kharif     ,186.0,90.0,0.48
Odisha,BOUDH,Small millets,2019,Kharif     ,30.0,10.0,0.33
Odisha,DHENKANAL,Small millets,1999,Kharif     ,320.0,140.0,0.44
Odisha,DHENKANAL,Small millets,2000,Kharif     ,270.0,140.0,0.52
Odisha,DHENKANAL,Small millets,2002,Kharif     ,230.0,120.0,0.52
Odisha,DHENKANAL,Small millets,2003,Kharif     ,230.0,120.0,0.52
Odisha,DHENKANAL,Small millets,2004,Kharif     ,250.0,127.0,0.51
Odisha,DHENKANAL,Small millets,2019,Kharif     ,90.0,50.0,0.56
Odisha,GAJAPATI,Small millets,1999,Kharif     ,1530.0,700.0,0.46
Odisha,GAJAPATI,Small millets,2000,Kharif     ,1530.0,770.0,0.5
Odisha,GAJAPATI,Small millets,2001,Kharif     ,1120.0,510.0,0.46
Odisha,GAJAPATI,Small millets,2002,Kharif     ,1680.0,790.0,0.47
Odisha,GAJAPATI,Small millets,2003,Kharif     ,1170.0,530.0,0.45
Odisha,GAJAPATI,Small millets,2004,Kharif     ,1153.0,542.0,0.47
Odisha,GAJAPATI,Small millets,2019,Kharif     ,1550.0,810.0,0.52
Odisha,GANJAM,Small millets,1999,Kharif     ,1850.0,1100.0,0.59
Odisha,GANJAM,Small millets,2000,Kharif     ,1720.0,950.0,0.55
Odisha,GANJAM,Small millets,2001,Kharif     ,1790.0,980.0,0.55
Odisha,GANJAM,Small millets,2002,Kharif     ,1410.0,640.0,0.45
Odisha,GANJAM,Small millets,2003,Kharif     ,1480.0,810.0,0.55
Odisha,GANJAM,Small millets,2004,Kharif     ,1331.0,699.0,0.53
Odisha,GANJAM,Small millets,2019,Kharif     ,1460.0,770.0,0.53
Odisha,KALAHANDI,Small millets,1999,Kharif     ,2430.0,1120.0,0.46
Odisha,KALAHANDI,Small millets,2000,Kharif     ,450.0,170.0,0.38
Odisha,KALAHANDI,Small millets,2001,Kharif     ,620.0,280.0,0.45
Odisha,KALAHANDI,Small millets,2002,Kharif     ,2150.0,950.0,0.44
Odisha,KALAHANDI,Small millets,2003,Kharif     ,520.0,250.0,0.48
Odisha,KALAHANDI,Small millets,2004,Kharif     ,464.0,270.0,0.58
Odisha,KALAHANDI,Small millets,2019,Kharif     ,1640.0,870.0,0.53
Odisha,KANDHAMAL,Small millets,1999,Kharif     ,1590.0,500.0,0.31
Odisha,KANDHAMAL,Small millets,2000,Kharif     ,1660.0,530.0,0.32
Odisha,KANDHAMAL,Small millets,2001,Kharif     ,1610.0,350.0,0.22
Odisha,KANDHAMAL,Small millets,2002,Kharif     ,1100.0,250.0,0.23
Odisha,KANDHAMAL,Small millets,2003,Kharif     ,540.0,120.0,0.22
Odisha,KANDHAMAL,Small millets,2004,Kharif     ,565.0,124.0,0.22
Odisha,KANDHAMAL,Small millets,2019,Kharif     ,860.0,450.0,0.52
Odisha,KENDUJHAR,Small millets,1999,Kharif     ,180.0,50.0,0.28
Odisha,KENDUJHAR,Small millets,2000,Kharif     ,360.0,100.0,0.28
Odisha,KENDUJHAR,Small millets,2001,Kharif     ,410.0,120.0,0.29
Odisha,KENDUJHAR,Small millets,2002,Kharif     ,250.0,80.0,0.32
Odisha,KENDUJHAR,Small millets,2003,Kharif     ,320.0,110.0,0.34
Odisha,KENDUJHAR,Small millets,2004,Kharif     ,321.0,123.0,0.38
Odisha,KENDUJHAR,Small millets,2019,Kharif     ,40.0,20.0,0.5
Odisha,KORAPUT,Small millets,1999,Kharif     ,17870.0,8850.0,0.5
Odisha,KORAPUT,Small millets,2000,Kharif     ,17810.0,6770.0,0.38
Odisha,KORAPUT,Small millets,2001,Kharif     ,17150.0,8730.0,0.51
Odisha,KORAPUT,Small millets,2002,Kharif     ,8380.0,2220.0,0.26
Odisha,KORAPUT,Small millets,2003,Kharif     ,5970.0,2080.0,0.35
Odisha,KORAPUT,Small millets,2004,Kharif     ,5723.0,2089.0,0.37
Odisha,KORAPUT,Small millets,2019,Kharif     ,12810.0,6650.0,0.52
Odisha,MALKANGIRI,Small millets,1999,Kharif     ,1220.0,490.0,0.4
Odisha,MALKANGIRI,Small millets,2000,Kharif     ,1010.0,370.0,0.37
Odisha,MALKANGIRI,Small millets,2001,Kharif     ,1340.0,540.0,0.4
Odisha,MALKANGIRI,Small millets,2002,Kharif     ,640.0,260.0,0.41
Odisha,MALKANGIRI,Small millets,2003,Kharif     ,970.0,400.0,0.41
Odisha,MALKANGIRI,Small millets,2004,Kharif     ,850.0,333.0,0.39
Odisha,MALKANGIRI,Small millets,2019,Kharif     ,890.0,410.0,0.46
Odisha,MAYURBHANJ,Small millets,1999,Kharif     ,4060.0,1620.0,0.4
Odisha,MAYURBHANJ,Small millets,2000,Kharif     ,4010.0,1720.0,0.43
Odisha,MAYURBHANJ,Small millets,2001,Kharif     ,3210.0,1280.0,0.4
Odisha,MAYURBHANJ,Small millets,2002,Kharif     ,2210.0,770.0,0.35
Odisha,MAYURBHANJ,Small millets,2003,Kharif     ,1980.0,790.0,0.4
Odisha,MAYURBHANJ,Small millets,2004,Kharif     ,1303.0,521.0,0.4
Odisha,MAYURBHANJ,Small millets,2019,Kharif     ,210.0,100.0,0.48
Odisha,NABARANGPUR,Small millets,1999,Kharif     ,2180.0,930.0,0.43
Odisha,NABARANGPUR,Small millets,2000,Kharif     ,690.0,300.0,0.43
Odisha,NABARANGPUR,Small millets,2001,Kharif     ,1520.0,610.0,0.4
Odisha,NABARANGPUR,Small millets,2002,Kharif     ,990.0,170.0,0.17
Odisha,NABARANGPUR,Small millets,2003,Kharif     ,1580.0,640.0,0.41
Odisha,NABARANGPUR,Small millets,2004,Kharif     ,1187.0,487.0,0.41
Odisha,NABARANGPUR,Small millets,2019,Kharif     ,290.0,130.0,0.45
Odisha,NAYAGARH,Small millets,1999,Kharif     ,100.0,60.0,0.6
Odisha,NAYAGARH,Small millets,2000,Kharif     ,130.0,80.0,0.62
Odisha,NAYAGARH,Small millets,2001,Kharif     ,160.0,100.0,0.63
Odisha,NAYAGARH,Small millets,2003,Kharif     ,220.0,130.0,0.59
Odisha,NAYAGARH,Small millets,2004,Kharif     ,138.0,84.0,0.61
Odisha,NAYAGARH,Small millets,2019,Kharif     ,200.0,100.0,0.5
Odisha,NUAPADA,Small millets,1999,Kharif     ,1610.0,610.0,0.38
Odisha,NUAPADA,Small millets,2000,Kharif     ,3640.0,800.0,0.22
Odisha,NUAPADA,Small millets,2001,Kharif     ,1920.0,480.0,0.25
Odisha,NUAPADA,Small millets,2002,Kharif     ,3260.0,1060.0,0.33
Odisha,NUAPADA,Small millets,2003,Kharif     ,1810.0,650.0,0.36
Odisha,NUAPADA,Small millets,2004,Kharif     ,2985.0,1090.0,0.37
Odisha,NUAPADA,Small millets,2019,Kharif     ,4210.0,2170.0,0.52
Odisha,RAYAGADA,Small millets,1999,Kharif     ,1260.0,680.0,0.54
Odisha,RAYAGADA,Small millets,2000,Kharif     ,2090.0,1120.0,0.54
Odisha,RAYAGADA,Small millets,2001,Kharif     ,2900.0,1740.0,0.6
Odisha,RAYAGADA,Small millets,2002,Kharif     ,3120.0,1870.0,0.6
Odisha,RAYAGADA,Small millets,2003,Kharif     ,4130.0,2480.0,0.6
Odisha,RAYAGADA,Small millets,2004,Kharif     ,3534.0,2156.0,0.61
Odisha,RAYAGADA,Small millets,2019,Kharif     ,5430.0,2820.0,0.52
Odisha,SONEPUR,Small millets,1999,Kharif     ,50.0,10.0,0.2
Odisha,SONEPUR,Small millets,2000,Kharif     ,60.0,20.0,0.33
Odisha,SONEPUR,Small millets,2001,Kharif     ,50.0,20.0,0.4
Odisha,SONEPUR,Small millets,2002,Kharif     ,70.0,30.0,0.43
Odisha,SONEPUR,Small millets,2003,Kharif     ,90.0,30.0,0.33
Odisha,SONEPUR,Small millets,2004,Kharif     ,70.0,25.0,0.36
Odisha,SUNDARGARH,Small millets,1999,Kharif     ,2140.0,670.0,0.31
Odisha,SUNDARGARH,Small millets,2000,Kharif     ,1870.0,600.0,0.32
Odisha,SUNDARGARH,Small millets,2001,Kharif     ,6210.0,3500.0,0.56
Odisha,SUNDARGARH,Small millets,2002,Kharif     ,1230.0,460.0,0.37
Odisha,SUNDARGARH,Small millets,2003,Kharif     ,1270.0,590.0,0.46
Odisha,SUNDARGARH,Small millets,2004,Kharif     ,1310.0,603.0,0.46
Odisha,SUNDARGARH,Small millets,2019,Kharif     ,2140.0,1100.0,0.51
Odisha,NUAPADA,Soyabean,1999,Kharif     ,60.0,10.0,0.17
Odisha,ANUGUL,Sugarcane,1997,Winter     ,303.0,17501.0,57.76
Odisha,ANUGUL,Sugarcane,1998,Winter     ,326.0,17613.0,54.03
Odisha,ANUGUL,Sugarcane,1999,Winter     ,1200.0,73960.0,61.63
Odisha,ANUGUL,Sugarcane,2000,Whole Year ,180.0,9383.0,52.13
Odisha,ANUGUL,Sugarcane,2001,Whole Year ,173.0,9571.0,55.32
Odisha,ANUGUL,Sugarcane,2002,Whole Year ,223.0,10317.0,46.27
Odisha,ANUGUL,Sugarcane,2003,Whole Year ,321.0,17173.0,53.5
Odisha,ANUGUL,Sugarcane,2004,Winter     ,148.0,8047.0,54.37
Odisha,ANUGUL,Sugarcane,2005,Winter     ,180.0,9646.0,53.59
Odisha,ANUGUL,Sugarcane,2006,Winter     ,120.0,7068.0,58.9
Odisha,ANUGUL,Sugarcane,2007,Winter     ,180.0,10774.0,59.86
Odisha,ANUGUL,Sugarcane,2008,Winter     ,112.0,6465.0,57.73
Odisha,ANUGUL,Sugarcane,2009,Winter     ,57.0,3009.0,52.78
Odisha,ANUGUL,Sugarcane,2010,Winter     ,107.0,5539.0,51.76
Odisha,ANUGUL,Sugarcane,2011,Winter     ,61.0,3066.0,50.26
Odisha,ANUGUL,Sugarcane,2012,Winter     ,75.0,4167.0,55.56
Odisha,ANUGUL,Sugarcane,2013,Winter     ,42.0,2315.0,55.12
Odisha,ANUGUL,Sugarcane,2014,Winter     ,43.0,2100.0,48.84
Odisha,ANUGUL,Sugarcane,2015,Winter     ,10.0,570.0,57.02
Odisha,ANUGUL,Sugarcane,2016,Winter     ,38.0,1996.0,52.54
Odisha,ANUGUL,Sugarcane,2017,Winter     ,20.0,892.0,44.59
Odisha,ANUGUL,Sugarcane,2018,Winter     ,19.0,869.0,45.75
Odisha,ANUGUL,Sugarcane,2019,Winter     ,6.0,351.0,58.57
Odisha,BALANGIR,Sugarcane,1997,Winter     ,2174.0,139434.0,64.14
Odisha,BALANGIR,Sugarcane,1998,Winter     ,2899.0,179848.0,62.04
Odisha,BALANGIR,Sugarcane,1999,Winter     ,2900.0,213650.0,73.67
Odisha,BALANGIR,Sugarcane,2000,Whole Year ,1306.0,77452.0,59.3
Odisha,BALANGIR,Sugarcane,2001,Whole Year ,732.0,42399.0,57.92
Odisha,BALANGIR,Sugarcane,2002,Whole Year ,327.0,18499.0,56.57
Odisha,BALANGIR,Sugarcane,2003,Whole Year ,347.0,21386.0,61.63
Odisha,BALANGIR,Sugarcane,2004,Winter     ,958.0,67820.0,70.79
Odisha,BALANGIR,Sugarcane,2005,Winter     ,938.0,59413.0,63.34
Odisha,BALANGIR,Sugarcane,2006,Winter     ,934.0,60045.0,64.29
Odisha,BALANGIR,Sugarcane,2007,Winter     ,869.0,58026.0,66.77
Odisha,BALANGIR,Sugarcane,2008,Winter     ,605.0,39654.0,65.54
Odisha,BALANGIR,Sugarcane,2009,Winter     ,544.0,39283.0,72.21
Odisha,BALANGIR,Sugarcane,2010,Winter     ,490.0,34351.0,70.1
Odisha,BALANGIR,Sugarcane,2011,Winter     ,663.0,47561.0,71.74
Odisha,BALANGIR,Sugarcane,2012,Winter     ,648.0,51880.0,80.06
Odisha,BALANGIR,Sugarcane,2013,Winter     ,465.0,39468.0,84.88
Odisha,BALANGIR,Sugarcane,2014,Winter     ,291.0,17531.0,60.24
Odisha,BALANGIR,Sugarcane,2015,Winter     ,323.0,22711.0,70.31
Odisha,BALANGIR,Sugarcane,2016,Winter     ,155.0,7786.0,50.23
Odisha,BALANGIR,Sugarcane,2017,Winter     ,3.0,145.0,48.4
Odisha,BALANGIR,Sugarcane,2018,Winter     ,86.0,5207.0,60.55
Odisha,BALANGIR,Sugarcane,2019,Winter     ,8.0,482.0,60.2
Odisha,BALESHWAR,Sugarcane,1997,Winter     ,147.0,5514.0,37.51
Odisha,BALESHWAR,Sugarcane,1998,Winter     ,187.0,6508.0,34.8
Odisha,BALESHWAR,Sugarcane,1999,Winter     ,420.0,20160.0,48.0
Odisha,BALESHWAR,Sugarcane,2000,Whole Year ,200.0,9384.0,46.92
Odisha,BALESHWAR,Sugarcane,2001,Whole Year ,157.0,6605.0,42.07
Odisha,BALESHWAR,Sugarcane,2002,Whole Year ,253.0,8937.0,35.32
Odisha,BALESHWAR,Sugarcane,2003,Whole Year ,118.0,6328.0,53.63
Odisha,BALESHWAR,Sugarcane,2004,Winter     ,102.0,4973.0,48.76
Odisha,BALESHWAR,Sugarcane,2005,Winter     ,293.0,14383.0,49.09
Odisha,BALESHWAR,Sugarcane,2006,Winter     ,305.0,15992.0,52.43
Odisha,BALESHWAR,Sugarcane,2007,Winter     ,100.0,3499.0,34.99
Odisha,BALESHWAR,Sugarcane,2008,Winter     ,117.0,4436.0,37.91
Odisha,BALESHWAR,Sugarcane,2009,Winter     ,52.0,2681.0,51.56
Odisha,BALESHWAR,Sugarcane,2010,Winter     ,94.0,4472.0,47.57
Odisha,BALESHWAR,Sugarcane,2011,Winter     ,9.0,485.0,53.87
Odisha,BALESHWAR,Sugarcane,2012,Winter     ,63.0,3581.0,56.84
Odisha,BALESHWAR,Sugarcane,2013,Winter     ,71.0,3368.0,47.44
Odisha,BALESHWAR,Sugarcane,2014,Winter     ,187.0,6433.0,34.4
Odisha,BALESHWAR,Sugarcane,2015,Winter     ,508.0,27161.0,53.47
Odisha,BALESHWAR,Sugarcane,2016,Winter     ,9.0,569.0,63.2
Odisha,BALESHWAR,Sugarcane,2018,Winter     ,1.0,10.0,10.0
Odisha,BALESHWAR,Sugarcane,2019,Winter     ,11.0,405.0,36.8
Odisha,BARGARH,Sugarcane,1997,Winter     ,1149.0,75440.0,65.66
Odisha,BARGARH,Sugarcane,1998,Winter     ,1340.0,90540.0,67.57
Odisha,BARGARH,Sugarcane,1999,Winter     ,860.0,60800.0,70.7
Odisha,BARGARH,Sugarcane,2000,Whole Year ,1035.0,68953.0,66.62
Odisha,BARGARH,Sugarcane,2001,Whole Year ,1169.0,82841.0,70.87
Odisha,BARGARH,Sugarcane,2002,Whole Year ,1794.0,109648.0,61.12
Odisha,BARGARH,Sugarcane,2003,Whole Year ,1319.0,98479.0,74.66
Odisha,BARGARH,Sugarcane,2004,Winter     ,1318.0,96074.0,72.89
Odisha,BARGARH,Sugarcane,2005,Winter     ,500.0,33832.0,67.66
Odisha,BARGARH,Sugarcane,2006,Winter     ,934.0,64196.0,68.73
Odisha,BARGARH,Sugarcane,2007,Winter     ,742.0,47582.0,64.13
Odisha,BARGARH,Sugarcane,2008,Winter     ,415.0,27602.0,66.51
Odisha,BARGARH,Sugarcane,2009,Winter     ,196.0,13639.0,69.59
Odisha,BARGARH,Sugarcane,2010,Winter     ,494.0,34389.0,69.61
Odisha,BARGARH,Sugarcane,2011,Winter     ,854.0,63879.0,74.8
Odisha,BARGARH,Sugarcane,2012,Winter     ,763.0,62449.0,81.85
Odisha,BARGARH,Sugarcane,2013,Winter     ,708.0,55668.0,78.63
Odisha,BARGARH,Sugarcane,2014,Winter     ,431.0,36276.0,84.17
Odisha,BARGARH,Sugarcane,2015,Winter     ,282.0,22230.0,78.83
Odisha,BARGARH,Sugarcane,2016,Winter     ,142.0,12956.0,91.24
Odisha,BARGARH,Sugarcane,2017,Winter     ,39.0,3323.0,85.2
Odisha,BARGARH,Sugarcane,2018,Winter     ,4.0,324.0,80.93
Odisha,BARGARH,Sugarcane,2019,Winter     ,39.0,2679.0,68.7
Odisha,BHADRAK,Sugarcane,1997,Winter     ,246.0,18042.0,73.34
Odisha,BHADRAK,Sugarcane,1998,Winter     ,244.0,18750.0,76.84
Odisha,BHADRAK,Sugarcane,1999,Winter     ,500.0,37500.0,75.0
Odisha,BHADRAK,Sugarcane,2000,Whole Year ,310.0,17909.0,57.77
Odisha,BHADRAK,Sugarcane,2001,Whole Year ,143.0,8425.0,58.91
Odisha,BHADRAK,Sugarcane,2002,Whole Year ,252.0,19786.0,78.51
Odisha,BHADRAK,Sugarcane,2003,Whole Year ,256.0,15730.0,61.44
Odisha,BHADRAK,Sugarcane,2004,Winter     ,299.0,17738.0,59.32
Odisha,BHADRAK,Sugarcane,2005,Winter     ,315.0,21048.0,66.82
Odisha,BHADRAK,Sugarcane,2006,Winter     ,196.0,11971.0,61.08
Odisha,BHADRAK,Sugarcane,2007,Winter     ,367.0,21278.0,57.98
Odisha,BHADRAK,Sugarcane,2008,Winter     ,144.0,8888.0,61.72
Odisha,BHADRAK,Sugarcane,2009,Winter     ,147.0,7690.0,52.31
Odisha,BHADRAK,Sugarcane,2010,Winter     ,228.0,16402.0,71.94
Odisha,BHADRAK,Sugarcane,2011,Winter     ,138.0,6673.0,48.36
Odisha,BHADRAK,Sugarcane,2012,Winter     ,14.0,823.0,58.8
Odisha,BHADRAK,Sugarcane,2013,Winter     ,116.0,6576.0,56.69
Odisha,BHADRAK,Sugarcane,2014,Winter     ,117.0,5616.0,48.0
Odisha,BHADRAK,Sugarcane,2015,Winter     ,101.0,6556.0,64.91
Odisha,BHADRAK,Sugarcane,2016,Winter     ,77.0,4609.0,59.85
Odisha,BHADRAK,Sugarcane,2017,Winter     ,24.0,1090.0,45.4
Odisha,BHADRAK,Sugarcane,2018,Winter     ,104.0,3903.0,37.53
Odisha,BHADRAK,Sugarcane,2019,Winter     ,39.0,1852.0,47.49
Odisha,BOUDH,Sugarcane,1997,Winter     ,259.0,11537.0,44.54
Odisha,BOUDH,Sugarcane,1998,Winter     ,405.0,19066.0,47.08
Odisha,BOUDH,Sugarcane,1999,Winter     ,270.0,17010.0,63.0
Odisha,BOUDH,Sugarcane,2000,Whole Year ,63.0,2847.0,45.19
Odisha,BOUDH,Sugarcane,2001,Whole Year ,76.0,3318.0,43.65
Odisha,BOUDH,Sugarcane,2002,Whole Year ,37.0,1612.0,43.57
Odisha,BOUDH,Sugarcane,2003,Whole Year ,28.0,1316.0,47.01
Odisha,BOUDH,Sugarcane,2004,Winter     ,25.0,1113.0,44.51
Odisha,BOUDH,Sugarcane,2005,Winter     ,11.0,560.0,50.92
Odisha,BOUDH,Sugarcane,2006,Winter     ,33.0,1676.0,50.78
Odisha,BOUDH,Sugarcane,2007,Winter     ,23.0,1234.0,53.65
Odisha,BOUDH,Sugarcane,2008,Winter     ,13.0,696.0,53.55
Odisha,BOUDH,Sugarcane,2009,Winter     ,11.0,625.0,56.8
Odisha,BOUDH,Sugarcane,2010,Winter     ,9.0,737.0,81.84
Odisha,BOUDH,Sugarcane,2011,Winter     ,15.0,808.0,53.89
Odisha,BOUDH,Sugarcane,2012,Winter     ,26.0,1610.0,61.93
Odisha,BOUDH,Sugarcane,2013,Winter     ,10.0,579.0,57.87
Odisha,BOUDH,Sugarcane,2014,Winter     ,3.0,174.0,58.13
Odisha,BOUDH,Sugarcane,2015,Winter     ,4.0,229.0,57.2
Odisha,BOUDH,Sugarcane,2018,Winter     ,3.0,167.0,55.8
Odisha,BOUDH,Sugarcane,2019,Winter     ,2.0,53.0,26.4
Odisha,CUTTACK,Sugarcane,1997,Winter     ,3825.0,241109.0,63.04
Odisha,CUTTACK,Sugarcane,1998,Winter     ,3864.0,268648.0,69.53
Odisha,CUTTACK,Sugarcane,1999,Winter     ,3640.0,113210.0,31.1
Odisha,CUTTACK,Sugarcane,2000,Whole Year ,1580.0,80273.0,50.81
Odisha,CUTTACK,Sugarcane,2001,Whole Year ,1151.0,59775.0,51.93
Odisha,CUTTACK,Sugarcane,2002,Whole Year ,1987.0,94096.0,47.36
Odisha,CUTTACK,Sugarcane,2003,Whole Year ,1745.0,79012.0,45.28
Odisha,CUTTACK,Sugarcane,2004,Winter     ,1733.0,95358.0,55.02
Odisha,CUTTACK,Sugarcane,2005,Winter     ,1308.0,60189.0,46.02
Odisha,CUTTACK,Sugarcane,2006,Winter     ,2365.0,131016.0,55.4
Odisha,CUTTACK,Sugarcane,2007,Winter     ,2483.0,138596.0,55.82
Odisha,CUTTACK,Sugarcane,2008,Winter     ,1603.0,77064.0,48.07
Odisha,CUTTACK,Sugarcane,2009,Winter     ,1594.0,81605.0,51.19
Odisha,CUTTACK,Sugarcane,2010,Winter     ,1426.0,82166.0,57.62
Odisha,CUTTACK,Sugarcane,2011,Winter     ,1895.0,116696.0,61.58
Odisha,CUTTACK,Sugarcane,2012,Winter     ,1957.0,121160.0,61.91
Odisha,CUTTACK,Sugarcane,2013,Winter     ,2851.0,175801.0,61.66
Odisha,CUTTACK,Sugarcane,2014,Winter     ,956.0,68710.0,71.87
Odisha,CUTTACK,Sugarcane,2015,Winter     ,861.0,61183.0,71.06
Odisha,CUTTACK,Sugarcane,2016,Winter     ,715.0,49886.0,69.77
Odisha,CUTTACK,Sugarcane,2017,Winter     ,113.0,7589.0,67.16
Odisha,CUTTACK,Sugarcane,2018,Winter     ,564.0,34352.0,60.91
Odisha,CUTTACK,Sugarcane,2019,Winter     ,992.0,53388.0,53.82
Odisha,DEOGARH,Sugarcane,1997,Winter     ,197.0,10321.0,52.39
Odisha,DEOGARH,Sugarcane,1998,Winter     ,136.0,7800.0,57.35
Odisha,DEOGARH,Sugarcane,1999,Winter     ,100.0,6170.0,61.7
Odisha,DEOGARH,Sugarcane,2000,Whole Year ,67.0,3582.0,53.47
Odisha,DEOGARH,Sugarcane,2001,Whole Year ,46.0,2156.0,46.88
Odisha,DEOGARH,Sugarcane,2002,Whole Year ,60.0,2792.0,46.53
Odisha,DEOGARH,Sugarcane,2003,Whole Year ,60.0,2731.0,45.51
Odisha,DEOGARH,Sugarcane,2004,Winter     ,46.0,2323.0,50.5
Odisha,DEOGARH,Sugarcane,2005,Winter     ,33.0,1674.0,50.73
Odisha,DEOGARH,Sugarcane,2006,Winter     ,47.0,2358.0,50.16
Odisha,DEOGARH,Sugarcane,2007,Winter     ,42.0,2070.0,49.29
Odisha,DEOGARH,Sugarcane,2008,Winter     ,43.0,2084.0,48.47
Odisha,DEOGARH,Sugarcane,2009,Winter     ,15.0,764.0,50.91
Odisha,DEOGARH,Sugarcane,2010,Winter     ,29.0,1548.0,53.39
Odisha,DEOGARH,Sugarcane,2011,Winter     ,21.0,1099.0,52.32
Odisha,DEOGARH,Sugarcane,2012,Winter     ,12.0,556.0,46.32
Odisha,DEOGARH,Sugarcane,2013,Winter     ,5.0,278.0,55.54
Odisha,DEOGARH,Sugarcane,2014,Winter     ,11.0,543.0,49.32
Odisha,DEOGARH,Sugarcane,2015,Winter     ,16.0,769.0,48.09
Odisha,DEOGARH,Sugarcane,2016,Winter     ,4.0,130.0,32.53
Odisha,DEOGARH,Sugarcane,2017,Winter     ,4.0,133.0,33.2
Odisha,DEOGARH,Sugarcane,2018,Winter     ,14.0,599.0,42.8
Odisha,DEOGARH,Sugarcane,2019,Winter     ,1.0,42.0,42.0
Odisha,DHENKANAL,Sugarcane,1997,Winter     ,467.0,23888.0,51.15
Odisha,DHENKANAL,Sugarcane,1998,Winter     ,721.0,51554.0,71.5
Odisha,DHENKANAL,Sugarcane,1999,Winter     ,1500.0,77160.0,51.44
Odisha,DHENKANAL,Sugarcane,2000,Whole Year ,554.0,29171.0,52.66
Odisha,DHENKANAL,Sugarcane,2001,Whole Year ,402.0,25324.0,62.99
Odisha,DHENKANAL,Sugarcane,2002,Whole Year ,427.0,25145.0,58.89
Odisha,DHENKANAL,Sugarcane,2003,Whole Year ,409.0,25959.0,63.47
Odisha,DHENKANAL,Sugarcane,2004,Winter     ,656.0,37965.0,57.87
Odisha,DHENKANAL,Sugarcane,2005,Winter     ,787.0,46040.0,58.5
Odisha,DHENKANAL,Sugarcane,2006,Winter     ,1220.0,75231.0,61.67
Odisha,DHENKANAL,Sugarcane,2007,Winter     ,779.0,50810.0,65.22
Odisha,DHENKANAL,Sugarcane,2008,Winter     ,305.0,19382.0,63.55
Odisha,DHENKANAL,Sugarcane,2009,Winter     ,151.0,11825.0,78.31
Odisha,DHENKANAL,Sugarcane,2010,Winter     ,405.0,26061.0,64.35
Odisha,DHENKANAL,Sugarcane,2011,Winter     ,317.0,22108.0,69.74
Odisha,DHENKANAL,Sugarcane,2012,Winter     ,176.0,13216.0,75.09
Odisha,DHENKANAL,Sugarcane,2013,Winter     ,222.0,17153.0,77.26
Odisha,DHENKANAL,Sugarcane,2014,Winter     ,241.0,16774.0,69.6
Odisha,DHENKANAL,Sugarcane,2015,Winter     ,518.0,32846.0,63.41
Odisha,DHENKANAL,Sugarcane,2016,Winter     ,109.0,7721.0,70.84
Odisha,DHENKANAL,Sugarcane,2017,Winter     ,88.0,6413.0,72.88
Odisha,DHENKANAL,Sugarcane,2018,Winter     ,179.0,15537.0,86.8
Odisha,DHENKANAL,Sugarcane,2019,Winter     ,132.0,7397.0,56.04
Odisha,GAJAPATI,Sugarcane,1997,Winter     ,66.0,4002.0,60.64
Odisha,GAJAPATI,Sugarcane,1998,Winter     ,345.0,24034.0,69.66
Odisha,GAJAPATI,Sugarcane,1999,Winter     ,240.0,19440.0,81.0
Odisha,GAJAPATI,Sugarcane,2000,Whole Year ,108.0,6492.0,60.11
Odisha,GAJAPATI,Sugarcane,2001,Whole Year ,247.0,16257.0,65.82
Odisha,GAJAPATI,Sugarcane,2002,Whole Year ,297.0,16751.0,56.4
Odisha,GAJAPATI,Sugarcane,2003,Whole Year ,296.0,16242.0,54.87
Odisha,GAJAPATI,Sugarcane,2004,Winter     ,268.0,12569.0,46.9
Odisha,GAJAPATI,Sugarcane,2005,Winter     ,204.0,12421.0,60.89
Odisha,GAJAPATI,Sugarcane,2006,Winter     ,219.0,12519.0,57.16
