PRECTOTCORR,T2M,RH2M,GWETROOT,Date,District
2.06,31.09,61.29,0.39,19810617,Sundargarh
3.65,30.76,61.98,0.39,19810618,Sundargarh
0.68,30.1,61.42,0.39,19810619,Sundargarh
2.94,30.83,62.01,0.39,19810620,Sundargarh
11.0,29.89,67.91,0.4,19810621,Sundargarh
36.49,26.77,84.31,0.44,19810622,Sundargarh
67.71,26.15,85.73,0.54,19810623,Sundargarh
9.06,26.06,84.91,0.58,19810624,Sundargarh
4.35,27.53,78.19,0.56,19810625,Sundargarh
0.47,27.94,77.5,0.53,19810626,Sundargarh
2.12,28.61,75.44,0.52,19810627,Sundargarh
1.94,28.43,78.5,0.5,19810628,Sundargarh
3.41,28.16,83.65,0.5,19810629,Sundargarh
6.79,27.06,84.88,0.51,19810630,Sundargarh
10.16,26.37,86.21,0.51,19810701,Sundargarh
34.43,26.64,87.1,0.55,19810702,Sundargarh
11.45,26.93,85.94,0.57,19810703,Sundargarh
1.01,27.53,80.32,0.56,19810704,Sundargarh
5.34,26.75,85.18,0.55,19810705,Sundargarh
14.21,26.83,86.87,0.56,19810706,Sundargarh
14.36,27.16,84.19,0.58,19810707,Sundargarh
15.52,26.33,84.68,0.58,19810708,Sundargarh
34.09,26.39,84.25,0.6,19810709,Sundargarh
11.49,26.32,83.37,0.64,19810710,Sundargarh
1.33,27.5,83.11,0.62,19810711,Sundargarh
15.95,27.76,83.55,0.61,19810712,Sundargarh
11.31,27.24,85.37,0.63,19810713,Sundargarh
4.92,26.48,86.4,0.63,19810714,Sundargarh
4.54,27.02,85.38,0.62,19810715,Sundargarh
5.06,27.04,87.55,0.62,19810716,Sundargarh
8.08,26.57,88.51,0.62,19810717,Sundargarh
3.63,26.77,85.28,0.63,19810718,Sundargarh
5.53,26.54,87.81,0.62,19810719,Sundargarh
13.6,26.83,85.38,0.63,19810720,Sundargarh
5.71,27.76,84.61,0.64,19810721,Sundargarh
9.36,27.09,85.19,0.64,19810722,Sundargarh
3.89,27.8,82.14,0.64,19810723,Sundargarh
1.16,27.53,83.87,0.63,19810724,Sundargarh
2.96,27.67,85.58,0.63,19810725,Sundargarh
17.44,27.13,86.49,0.64,19810726,Sundargarh
18.31,26.21,89.71,0.67,19810727,Sundargarh
7.82,26.25,87.57,0.67,19810728,Sundargarh
11.66,27.71,82.45,0.67,19810729,Sundargarh
19.06,27.67,84.51,0.69,19810730,Sundargarh
39.72,26.31,92.49,0.72,19810731,Sundargarh
29.57,27.62,80.62,0.76,19810801,Sundargarh
12.17,27.68,83.36,0.76,19810802,Sundargarh
8.38,27.91,85.35,0.75,19810803,Sundargarh
3.67,28.04,85.25,0.74,19810804,Sundargarh
6.55,28.29,84.97,0.74,19810805,Sundargarh
6.65,26.95,88.79,0.74,19810806,Sundargarh
4.28,27.72,87.19,0.74,19810807,Sundargarh
7.95,27.9,86.53,0.74,19810808,Sundargarh
4.19,26.96,86.68,0.74,19810809,Sundargarh
4.57,26.89,83.9,0.73,19810810,Sundargarh
0.62,27.05,82.35,0.72,19810811,Sundargarh
4.2,26.31,88.62,0.72,19810812,Sundargarh
3.1,26.25,90.6,0.72,19810813,Sundargarh
14.96,26.68,87.85,0.72,19810814,Sundargarh
21.25,26.7,90.49,0.75,19810815,Sundargarh
6.45,27.28,85.88,0.76,19810816,Sundargarh
3.77,27.32,86.35,0.74,19810817,Sundargarh
12.67,27.16,88.06,0.74,19810818,Sundargarh
9.03,26.48,90.14,0.75,19810819,Sundargarh
12.23,26.7,88.69,0.76,19810820,Sundargarh
29.65,26.02,93.25,0.79,19810821,Sundargarh
22.97,25.71,90.55,0.81,19810822,Sundargarh
12.8,25.94,88.33,0.81,19810823,Sundargarh
2.02,26.89,84.76,0.8,19810824,Sundargarh
1.01,26.81,85.68,0.79,19810825,Sundargarh
0.22,25.73,88.18,0.78,19810826,Sundargarh
8.74,26.67,83.53,0.78,19810827,Sundargarh
7.58,27.09,83.33,0.78,19810828,Sundargarh
11.47,27.15,82.75,0.79,19810829,Sundargarh
12.77,27.52,81.96,0.79,19810830,Sundargarh
2.94,28.14,82.74,0.79,19810831,Sundargarh
0.75,28.0,84.76,0.79,19810901,Sundargarh
12.19,27.92,82.15,0.79,19810902,Sundargarh
1.75,26.68,87.7,0.79,19810903,Sundargarh
14.1,25.66,90.31,0.79,19810904,Sundargarh
18.63,25.58,90.22,0.81,19810905,Sundargarh
7.2,26.0,90.77,0.82,19810906,Sundargarh
10.99,25.83,92.6,0.82,19810907,Sundargarh
12.89,25.91,90.09,0.82,19810908,Sundargarh
2.02,26.09,90.7,0.82,19810909,Sundargarh
11.07,25.84,91.32,0.82,19810910,Sundargarh
2.24,25.88,88.36,0.83,19810911,Sundargarh
1.92,25.37,91.71,0.82,19810912,Sundargarh
1.51,25.64,84.33,0.82,19810913,Sundargarh
0.66,26.55,76.37,0.81,19810914,Sundargarh
0.6,26.3,83.66,0.8,19810915,Sundargarh
1.07,25.93,86.07,0.8,19810916,Sundargarh
0.21,26.09,85.65,0.79,19810917,Sundargarh
4.84,25.77,87.33,0.79,19810918,Sundargarh
9.02,25.2,91.39,0.79,19810919,Sundargarh
19.39,25.22,88.45,0.8,19810920,Sundargarh
5.21,25.91,86.76,0.82,19810921,Sundargarh
2.16,26.69,86.23,0.81,19810922,Sundargarh
0.07,26.9,86.08,0.8,19810923,Sundargarh
19.49,27.64,83.66,0.8,19810924,Sundargarh
5.46,26.34,91.56,0.81,19810925,Sundargarh
37.69,25.67,92.46,0.84,19810926,Sundargarh
7.35,26.36,90.73,0.85,19810927,Sundargarh
8.44,26.24,90.46,0.84,19810928,Sundargarh
2.78,26.68,89.94,0.84,19810929,Sundargarh
1.24,26.43,83.58,0.83,19810930,Sundargarh
0.9,25.99,85.21,0.83,19811001,Sundargarh
0.32,26.1,85.59,0.82,19811002,Sundargarh
0.55,26.29,74.5,0.81,19811003,Sundargarh
0.0,25.87,69.19,0.8,19811004,Sundargarh
0.0,24.8,66.23,0.79,19811005,Sundargarh
0.0,24.2,70.86,0.79,19811006,Sundargarh
0.0,24.37,75.89,0.78,19811007,Sundargarh
0.01,24.12,69.81,0.77,19811008,Sundargarh
0.0,23.62,72.37,0.77,19811009,Sundargarh
0.0,23.23,69.14,0.76,19811010,Sundargarh
0.0,23.0,66.23,0.75,19811011,Sundargarh
0.0,23.52,65.1,0.75,19811012,Sundargarh
0.0,23.95,71.81,0.74,19811013,Sundargarh
0.0,24.69,82.05,0.74,19811014,Sundargarh
0.0,25.05,79.52,0.73,19811015,Sundargarh
0.0,24.18,74.02,0.72,19811016,Sundargarh
0.0,23.45,71.07,0.72,19811017,Sundargarh
0.0,23.4,75.65,0.71,19811018,Sundargarh
0.0,22.92,71.59,0.71,19811019,Sundargarh
0.0,22.29,71.72,0.7,19811020,Sundargarh
0.0,22.06,67.32,0.69,19811021,Sundargarh
0.0,22.51,69.28,0.69,19811022,Sundargarh
0.0,21.8,69.44,0.68,19811023,Sundargarh
0.0,22.6,73.17,0.67,19811024,Sundargarh
1.18,22.54,85.96,0.67,19811025,Sundargarh
11.04,23.17,82.28,0.68,19811026,Sundargarh
1.23,24.12,79.65,0.69,19811027,Sundargarh
0.84,23.84,83.22,0.68,19811028,Sundargarh
0.24,23.52,78.25,0.67,19811029,Sundargarh
0.03,22.87,67.83,0.67,19811030,Sundargarh
0.0,23.27,66.35,0.66,19811031,Sundargarh
0.1,23.71,71.3,0.65,19811101,Sundargarh
0.78,25.13,73.49,0.65,19811102,Sundargarh
0.02,25.54,78.82,0.64,19811103,Sundargarh
0.1,25.65,80.68,0.64,19811104,Sundargarh
0.07,22.56,77.23,0.63,19811105,Sundargarh
0.06,20.18,75.71,0.63,19811106,Sundargarh
0.0,21.49,76.21,0.62,19811107,Sundargarh
0.0,21.12,70.38,0.62,19811108,Sundargarh
0.0,21.03,69.33,0.61,19811109,Sundargarh
0.0,21.61,69.36,0.61,19811110,Sundargarh
0.0,21.84,68.39,0.6,19811111,Sundargarh
0.0,20.79,67.49,0.6,19811112,Sundargarh
0.0,21.01,71.36,0.59,19811113,Sundargarh
0.07,21.22,76.32,0.59,19811114,Sundargarh
0.0,19.72,73.68,0.59,19811115,Sundargarh
0.0,18.77,68.86,0.58,19811116,Sundargarh
0.0,18.62,69.36,0.58,19811117,Sundargarh
0.0,18.38,74.45,0.57,19811118,Sundargarh
0.0,18.26,75.24,0.57,19811119,Sundargarh
0.0,18.52,74.63,0.56,19811120,Sundargarh
0.0,17.85,71.31,0.56,19811121,Sundargarh
0.0,17.28,67.3,0.55,19811122,Sundargarh
0.0,17.4,62.67,0.55,19811123,Sundargarh
0.0,17.65,59.7,0.55,19811124,Sundargarh
0.0,17.55,61.78,0.54,19811125,Sundargarh
0.0,17.45,63.2,0.54,19811126,Sundargarh
0.0,17.68,63.73,0.54,19811127,Sundargarh
0.0,17.91,63.71,0.53,19811128,Sundargarh
0.18,18.1,65.51,0.53,19811129,Sundargarh
0.0,17.58,66.12,0.53,19811130,Sundargarh
0.08,17.94,64.14,0.52,19811201,Sundargarh
1.28,17.65,66.46,0.52,19811202,Sundargarh
0.0,18.71,64.29,0.52,19811203,Sundargarh
0.0,17.82,66.65,0.52,19811204,Sundargarh
0.0,16.59,66.34,0.51,19811205,Sundargarh
0.0,18.02,63.49,0.51,19811206,Sundargarh
0.0,18.43,67.23,0.51,19811207,Sundargarh
0.0,18.08,70.46,0.5,19811208,Sundargarh
0.0,17.66,70.37,0.5,19811209,Sundargarh
3.38,17.77,80.28,0.5,19811210,Sundargarh
0.39,20.02,79.09,0.5,19811211,Sundargarh
0.03,19.89,78.1,0.5,19811212,Sundargarh
0.0,19.02,70.85,0.5,19811213,Sundargarh
0.0,18.15,64.98,0.49,19811214,Sundargarh
0.0,16.72,58.6,0.49,19811215,Sundargarh
0.0,16.14,56.17,0.49,19811216,Sundargarh
0.01,16.86,55.65,0.48,19811217,Sundargarh
0.01,18.65,57.31,0.48,19811218,Sundargarh
0.0,18.47,60.01,0.48,19811219,Sundargarh
3.95,19.15,69.89,0.48,19811220,Sundargarh
0.42,19.76,77.33,0.48,19811221,Sundargarh
0.0,19.93,66.37,0.48,19811222,Sundargarh
0.0,18.56,65.07,0.48,19811223,Sundargarh
0.0,17.71,61.16,0.47,19811224,Sundargarh
0.0,15.85,52.56,0.47,19811225,Sundargarh
0.0,15.68,52.32,0.47,19811226,Sundargarh
0.0,16.49,53.56,0.47,19811227,Sundargarh
0.0,17.03,54.97,0.46,19811228,Sundargarh
0.0,18.34,53.9,0.46,19811229,Sundargarh
0.0,18.64,60.15,0.46,19811230,Sundargarh
0.0,18.16,59.44,0.46,19811231,Sundargarh
0.0,17.0,56.28,0.46,19820101,Sundargarh
0.0,17.71,58.13,0.45,19820102,Sundargarh
0.0,19.44,52.08,0.45,19820103,Sundargarh
0.0,19.9,52.93,0.45,19820104,Sundargarh
0.0,20.45,59.26,0.45,19820105,Sundargarh
0.79,20.14,59.2,0.45,19820106,Sundargarh
0.76,21.51,58.32,0.45,19820107,Sundargarh
0.0,20.95,62.48,0.45,19820108,Sundargarh
0.0,20.87,62.92,0.44,19820109,Sundargarh
9.14,20.77,68.84,0.45,19820110,Sundargarh
5.04,19.21,80.72,0.46,19820111,Sundargarh
0.08,20.38,68.32,0.46,19820112,Sundargarh
0.35,19.94,65.05,0.46,19820113,Sundargarh
0.7,20.42,69.21,0.46,19820114,Sundargarh
0.17,21.06,65.31,0.45,19820115,Sundargarh
2.78,21.72,65.8,0.45,19820116,Sundargarh
0.11,20.37,57.66,0.45,19820117,Sundargarh
0.22,19.85,52.36,0.45,19820118,Sundargarh
0.04,20.35,49.91,0.44,19820119,Sundargarh
0.0,21.46,54.84,0.44,19820120,Sundargarh
0.0,22.37,50.58,0.44,19820121,Sundargarh
0.0,22.48,59.0,0.44,19820122,Sundargarh
3.99,22.48,66.32,0.44,19820123,Sundargarh
0.03,22.93,57.81,0.44,19820124,Sundargarh
4.13,22.69,69.71,0.44,19820125,Sundargarh
0.01,22.03,62.17,0.44,19820126,Sundargarh
0.0,21.01,60.18,0.44,19820127,Sundargarh
0.0,21.17,60.93,0.44,19820128,Sundargarh
3.32,21.38,62.6,0.44,19820129,Sundargarh
1.06,20.76,64.47,0.44,19820130,Sundargarh
3.01,20.68,72.43,0.44,19820131,Sundargarh
0.66,20.78,73.04,0.44,19820201,Sundargarh
0.01,20.28,62.52,0.44,19820202,Sundargarh
3.82,20.22,62.42,0.44,19820203,Sundargarh
7.35,20.34,78.47,0.45,19820204,Sundargarh
5.4,19.25,67.66,0.46,19820205,Sundargarh
0.0,18.14,54.87,0.45,19820206,Sundargarh
0.0,18.49,47.67,0.45,19820207,Sundargarh
0.0,19.34,47.05,0.44,19820208,Sundargarh
0.0,20.2,49.36,0.44,19820209,Sundargarh
0.0,20.0,43.66,0.43,19820210,Sundargarh
0.0,20.74,43.27,0.43,19820211,Sundargarh
0.01,23.4,44.43,0.43,19820212,Sundargarh
0.04,24.09,54.17,0.43,19820213,Sundargarh
0.12,23.51,50.22,0.42,19820214,Sundargarh
0.13,21.76,49.63,0.42,19820215,Sundargarh
1.8,22.12,47.46,0.42,19820216,Sundargarh
7.96,22.11,67.55,0.43,19820217,Sundargarh
0.58,23.08,61.43,0.43,19820218,Sundargarh
1.11,22.97,52.26,0.43,19820219,Sundargarh
0.0,23.5,46.46,0.43,19820220,Sundargarh
0.0,24.03,48.44,0.43,19820221,Sundargarh
0.67,23.71,54.09,0.42,19820222,Sundargarh
0.17,23.37,49.05,0.42,19820223,Sundargarh
0.21,22.64,46.38,0.42,19820224,Sundargarh
0.0,22.44,36.11,0.42,19820225,Sundargarh
0.04,22.82,43.48,0.41,19820226,Sundargarh
0.04,23.92,41.0,0.41,19820227,Sundargarh
0.5,23.65,45.12,0.41,19820228,Sundargarh
5.71,25.2,58.42,0.41,19820301,Sundargarh
11.24,24.32,69.19,0.43,19820302,Sundargarh
4.6,22.34,58.01,0.44,19820303,Sundargarh
0.17,21.06,43.64,0.43,19820304,Sundargarh
0.59,23.21,47.94,0.43,19820305,Sundargarh
1.55,25.05,59.93,0.43,19820306,Sundargarh
0.02,23.77,43.84,0.42,19820307,Sundargarh
0.09,23.62,44.77,0.42,19820308,Sundargarh
0.43,25.05,59.86,0.42,19820309,Sundargarh
7.34,25.31,69.97,0.42,19820310,Sundargarh
1.21,26.19,60.77,0.43,19820311,Sundargarh
2.6,26.61,51.19,0.42,19820312,Sundargarh
0.17,23.82,38.62,0.42,19820313,Sundargarh
2.91,23.11,36.73,0.42,19820314,Sundargarh
0.0,24.24,33.9,0.42,19820315,Sundargarh
0.0,26.26,34.73,0.41,19820316,Sundargarh
0.01,26.99,45.86,0.41,19820317,Sundargarh
0.01,27.6,42.92,0.41,19820318,Sundargarh
0.17,26.88,39.38,0.4,19820319,Sundargarh
0.08,26.8,34.2,0.4,19820320,Sundargarh
0.0,26.7,31.95,0.4,19820321,Sundargarh
0.0,27.98,31.58,0.4,19820322,Sundargarh
0.0,28.09,38.14,0.39,19820323,Sundargarh
2.0,28.9,39.57,0.39,19820324,Sundargarh
0.91,29.09,46.53,0.4,19820325,Sundargarh
0.4,27.92,46.43,0.39,19820326,Sundargarh
0.05,26.52,39.75,0.39,19820327,Sundargarh
0.0,26.81,32.8,0.39,19820328,Sundargarh
0.0,28.69,35.65,0.39,19820329,Sundargarh
0.11,29.2,37.09,0.39,19820330,Sundargarh
0.0,30.13,34.09,0.38,19820331,Sundargarh
