PRECTOTCORR,T2M,RH2M,GWETROOT,Date,District
17.79,25.27,90.7,0.9,19810919,Balangir
18.63,24.87,89.49,0.91,19810920,Balangir
3.84,25.67,87.0,0.91,19810921,Balangir
1.82,26.24,87.2,0.9,19810922,Balangir
0.25,26.07,87.46,0.89,19810923,Balangir
12.7,26.45,88.01,0.89,19810924,Balangir
15.73,25.63,91.15,0.9,19810925,Balangir
52.17,24.95,94.2,0.94,19810926,Balangir
6.57,26.12,89.32,0.95,19810927,Balangir
4.81,26.17,88.43,0.94,19810928,Balangir
1.62,26.41,87.62,0.93,19810929,Balangir
3.23,25.91,89.05,0.92,19810930,Balangir
7.39,25.33,88.35,0.92,19811001,Balangir
3.26,25.4,89.76,0.92,19811002,Balangir
1.41,25.73,82.63,0.91,19811003,Balangir
0.21,26.16,75.43,0.9,19811004,Balangir
0.0,25.0,71.63,0.89,19811005,Balangir
0.0,24.51,68.84,0.88,19811006,Balangir
0.11,23.92,79.31,0.87,19811007,Balangir
0.17,24.6,77.45,0.87,19811008,Balangir
0.02,24.07,72.39,0.86,19811009,Balangir
0.0,23.3,76.05,0.85,19811010,Balangir
0.0,23.91,63.93,0.84,19811011,Balangir
0.0,23.3,66.53,0.84,19811012,Balangir
0.0,23.22,74.32,0.83,19811013,Balangir
0.0,24.35,81.91,0.82,19811014,Balangir
0.0,24.7,86.19,0.82,19811015,Balangir
0.0,24.26,81.21,0.81,19811016,Balangir
0.0,23.22,75.15,0.8,19811017,Balangir
0.0,23.15,75.78,0.79,19811018,Balangir
0.0,23.01,76.95,0.79,19811019,Balangir
0.0,23.34,68.01,0.78,19811020,Balangir
0.0,21.57,73.08,0.78,19811021,Balangir
0.0,22.44,70.2,0.77,19811022,Balangir
0.0,22.67,75.24,0.76,19811023,Balangir
0.11,23.77,81.49,0.76,19811024,Balangir
4.45,24.66,86.72,0.75,19811025,Balangir
10.14,24.47,87.69,0.76,19811026,Balangir
1.08,24.52,85.06,0.76,19811027,Balangir
3.93,23.96,81.83,0.76,19811028,Balangir
0.96,23.84,85.77,0.76,19811029,Balangir
1.25,23.78,85.83,0.75,19811030,Balangir
1.0,24.02,83.08,0.75,19811031,Balangir
0.16,23.59,77.64,0.74,19811101,Balangir
1.71,24.84,76.28,0.73,19811102,Balangir
0.0,25.13,79.37,0.73,19811103,Balangir
0.0,25.26,80.19,0.72,19811104,Balangir
0.06,24.04,85.45,0.72,19811105,Balangir
0.04,21.73,86.25,0.71,19811106,Balangir
0.05,23.62,86.49,0.71,19811107,Balangir
0.41,23.2,85.22,0.7,19811108,Balangir
0.0,22.03,76.18,0.7,19811109,Balangir
0.0,22.62,73.51,0.69,19811110,Balangir
0.0,21.84,76.09,0.68,19811111,Balangir
0.0,21.55,70.11,0.68,19811112,Balangir
0.0,21.47,70.89,0.67,19811113,Balangir
2.43,21.4,75.99,0.67,19811114,Balangir
0.06,20.36,78.36,0.67,19811115,Balangir
0.0,18.96,77.61,0.66,19811116,Balangir
0.0,18.8,72.86,0.66,19811117,Balangir
0.0,18.63,77.37,0.65,19811118,Balangir
0.0,17.93,81.39,0.65,19811119,Balangir
0.0,17.81,80.99,0.64,19811120,Balangir
0.0,17.49,81.06,0.64,19811121,Balangir
0.0,17.05,72.94,0.63,19811122,Balangir
0.0,17.13,70.88,0.63,19811123,Balangir
0.0,17.66,66.09,0.62,19811124,Balangir
0.0,17.41,65.7,0.62,19811125,Balangir
0.0,17.86,63.73,0.62,19811126,Balangir
0.0,18.3,61.91,0.61,19811127,Balangir
0.0,18.26,64.49,0.61,19811128,Balangir
0.28,18.46,63.3,0.6,19811129,Balangir
0.0,18.12,69.19,0.6,19811130,Balangir
0.01,17.8,70.11,0.6,19811201,Balangir
0.73,18.25,68.88,0.59,19811202,Balangir
0.0,18.69,69.87,0.59,19811203,Balangir
0.0,18.09,71.08,0.58,19811204,Balangir
0.0,16.75,68.72,0.58,19811205,Balangir
0.0,17.87,66.23,0.58,19811206,Balangir
0.0,18.91,69.62,0.57,19811207,Balangir
0.0,18.64,77.68,0.57,19811208,Balangir
0.01,17.79,79.51,0.57,19811209,Balangir
4.94,17.47,88.13,0.57,19811210,Balangir
0.85,19.46,84.59,0.57,19811211,Balangir
0.24,20.29,83.79,0.57,19811212,Balangir
0.01,20.32,80.3,0.57,19811213,Balangir
0.0,19.72,72.42,0.56,19811214,Balangir
0.0,18.93,66.24,0.56,19811215,Balangir
0.0,17.8,61.87,0.55,19811216,Balangir
0.0,17.74,57.46,0.55,19811217,Balangir
0.0,18.04,64.26,0.55,19811218,Balangir
0.0,19.17,68.26,0.54,19811219,Balangir
0.5,20.07,71.77,0.54,19811220,Balangir
0.18,19.58,79.28,0.54,19811221,Balangir
0.0,20.32,76.63,0.54,19811222,Balangir
0.0,19.21,73.21,0.53,19811223,Balangir
0.0,18.61,71.59,0.53,19811224,Balangir
0.0,17.09,63.79,0.53,19811225,Balangir
0.0,16.93,52.62,0.53,19811226,Balangir
0.0,17.18,50.13,0.52,19811227,Balangir
0.0,17.28,54.16,0.52,19811228,Balangir
0.0,18.39,52.32,0.52,19811229,Balangir
0.0,18.92,58.08,0.52,19811230,Balangir
0.0,18.99,60.18,0.51,19811231,Balangir
0.0,18.13,59.86,0.51,19820101,Balangir
0.0,18.36,58.09,0.51,19820102,Balangir
0.0,19.77,56.47,0.51,19820103,Balangir
0.0,19.96,58.01,0.51,19820104,Balangir
0.0,19.38,67.07,0.5,19820105,Balangir
0.0,19.42,64.27,0.5,19820106,Balangir
0.07,21.11,60.5,0.5,19820107,Balangir
0.0,20.84,64.19,0.5,19820108,Balangir
0.0,21.11,64.49,0.5,19820109,Balangir
3.04,21.07,66.32,0.49,19820110,Balangir
2.52,20.61,70.28,0.5,19820111,Balangir
0.07,20.77,74.67,0.5,19820112,Balangir
0.12,21.28,69.66,0.5,19820113,Balangir
0.09,21.83,69.42,0.49,19820114,Balangir
0.65,22.06,68.76,0.49,19820115,Balangir
1.29,22.05,69.24,0.49,19820116,Balangir
0.61,21.91,64.28,0.49,19820117,Balangir
0.24,21.49,58.82,0.49,19820118,Balangir
0.05,22.11,53.51,0.48,19820119,Balangir
0.0,22.06,56.47,0.48,19820120,Balangir
0.0,22.76,56.81,0.48,19820121,Balangir
0.0,23.34,62.59,0.48,19820122,Balangir
5.81,23.24,66.69,0.48,19820123,Balangir
2.45,22.91,71.11,0.49,19820124,Balangir
0.36,23.25,68.13,0.49,19820125,Balangir
0.0,21.76,64.24,0.48,19820126,Balangir
0.0,21.44,60.96,0.48,19820127,Balangir
0.0,21.71,56.3,0.48,19820128,Balangir
0.35,22.19,58.91,0.47,19820129,Balangir
1.18,22.41,63.52,0.47,19820130,Balangir
1.09,22.47,66.1,0.47,19820131,Balangir
0.33,22.12,65.76,0.47,19820201,Balangir
0.19,21.64,63.03,0.47,19820202,Balangir
3.44,22.58,58.74,0.47,19820203,Balangir
5.36,22.8,69.79,0.48,19820204,Balangir
3.22,21.14,71.98,0.48,19820205,Balangir
